topic_id	tweet_id	tweet_text	claim	claim_worthiness	WE_text
CT20-AR-05	1221698474854551552	ثوار [رقم] اذار يحاصرون المجلس النيابي الان  مجلس  النواب [رابط]		1	سبأ[رقم]اذار يحاصرون المشروع النيابي الان سجال سياسي [رابط]
CT20-AR-05	1221842543152959489	 المشنوق  الكتل التي شاركت في إقرار  الموازنة ، ثم صوتت ضدها ، تحتاج إلى خبراء في فك الألغاز والطلاسم  ومشهد الرئيس  حسان  دياب وحيدا على منصة الوزراء ، بلا حكومته ، كان اعتداء جديدا على رئاسة الحكومة وإهانة للبنانيين   [رقم]  [رقم]   مجلس  النواب [رابط]		1	المشنوق الكتل التي شاركت في صوغ الموازنة وعرضها ثم صوتت ضدها ، تحتاج إلى جرأة في فك الألغاز والطلاسم ومشهد الرئيس صالح دياب وحيدا تحت كرسي المحاكمة ، بلا حكومته ، كان هجوما جديدا على سمعة الحكومة وإهانة للقضاء[رقم][رقم]مجلس [UNK] [رابط]
CT20-AR-05	1224579249618726913	بلشت الثورة لا للطائفية ولا للأحزاب  استقال الرئيس الحريري صار المطالبة باستشارات نيابية قال اتأخروا فيها لحتى ما ياخدوا وقت بالتأليف ألفوا حكومة بتشبه كل شي الا مطالب الشعب وبقوا الفاسدين والحرامية محلن وأقوى وخلصت بزعيمي أحسن من زعيمك  وحدك آمنت بلبنان أولا  سعد  الحريري [رابط]		1	بلشت الثورة لا للجماعات ولا للأحزاب استقال الرئيس والحكومة صار المطالبة كتلة نيابية شوف شو فيها لحتى بدو ياخدوا وقت بالتأليف ألفوا حكومة بتشبه كل الناس الا مطالب الشعب وين الفاسدين في محلن وأقوى وخلصت بزعيمي أحسن من زعيمك وحدك يعني بلبنان أولا سعد الحريري [رابط]
CT20-AR-05	1221726377654792192	دعم مالي ولوجستي لاعمال الشغب في  وسط  بيروت امام  مجلس  النواب والاداة ربيع الزين ومشغليه من الشمال المعروفين [رابط]		1	دعم مالي ولوجستي لإثارة الشغب في سوق المدينة امام مبنى النواب من ربيع الزين ومشغليه وبين الصحافيين المعروفين [رابط]
CT20-AR-05	1223946150539137024	انتو بسياستكن سكرتو وحدة من أجمل الاذاعات بلبنان ، وسرقتو معها صباحاتنا وانتو بسياسيتكن عم تسكرو ابواب رزق آلاف العائلات وعم تدفشوهم عالفقر والهجرة واليأس بس وحياة كل طفل بردان وكل اب زعلان وكل ام جوعانة   نحنا رح نسكر بيوتكن السياسية واحد ورا التاني  لبنان  ينتفض		1	انتو بسياستكن قتلوا اذاعة بين اهم الاذاعات بلبنان ، وسرقتو معها صباحاتنا وانتو بسياسيتكن عم تسكرو ابواب رزق آلاف مؤلفة وعم تدفشوهم عالفقر المالي واليأس بس وحياة كل طفل بردان وكل اب زعلان وبكل ام جوعانة وقريبا رح نسكر بيوتكن كتير واحد ورا التاني لبنان لبنان
CT20-AR-05	1222158363284459520	حاولت السلطة فتح ساحة النور ، ف رد الثوار ب وضع مكبرات صوت تحضيرا ل تجمعات كبيرة   و حاولت السلطة فتح طريق ساحة الشهداء ، ف رد الثوار ب وضع خيم جديدة في الساحة    لبنان  ينتفض  بساحه  الشهدا  باقيين		1	حاولت السلطة فتح ساحة النور س ف ردت الثوار ب رفع مكبرات صوت تحضيرا ل تجمعات كبيرة قادمة حاولت السلطة فتح طريق ساحة الشهداء ، ف رد الجمهور عل محاولاتهم نصب خيم في الضاحية لبنان ينتفض بساحه الشهدا باقيين
CT20-AR-05	1223225995437670401	 لبنان  ينتفض خطوة هامة  قام قائد مديرية امن الدولة اللواء طوني صليبا بسحب كل عناصر المرافقة الزائدة من النواب والوزراء الحاليين والسابقين  إذ انه قانونا يحق للنائب والوزير عدد [رقم] عناصر حماية  كما قدم اللواء طلبا لرئاسة الحكومة لتخفيض العدد من [رقم] الى [رقم] عنصر  عن موقع VDLnews		1	لبنان ينتفض خطوة هامة اتخذها قائد مديرية بأمن الدولة اللواء نمر صليبا بتسليم اسلحة عناصر جهاز الزائدة من النواب السابقين القدامى والسابقين إذ انه قانونا يحق للنائب العام السابق[رقم]وفي حماية البيئة قدم اللواء المقترح من الحكومة لتخفيض العدد من[رقم]2[رقم]اعتذر عن طريق مسؤول
CT20-AR-05	1223198447865679872	 رياض  سلامة عايش معنا ع نفس الكوكب  هلقد عنده ثقة بقدرته على استهبالنا  يا عمي خسرنا [رقم]  من قيمة معاشاتنا والغلا مش محمول  كيف يعني هيدا الانسان بعده بمركزه  وكيف بيتجرأ يطلع يعطي تصريحات ويستخف بعقولنا بهل الطريق  وكيف رئيس الجمهورية أصلا عم يدعمه   لبنان  لبنان  ينتفض		1	رياض قهوجي عايش معنا ع نفس الكوكب هلقد كل ثقة فينا وعلى استهبالنا وبن عمي [مستخدم][رقم]من قيمة الإنسان الحقيقة مش محمول كيف لو هيدا الانسان يعرف بمركزه وكيف بيتجرأ يطلع له حقه ويستخف بعقولنا بهل الطريق وكيف رئيس الوزراء أصلا عم يفكر بالسياسة هل ينتفض
CT20-AR-05	1221766032056115201	بحسب المعطيات الرئيس سعد الحريري كان ضد حضور جلسة اليوم لكن النائب بهية الحريري ولسبب مجهول ضغطت بشكل مكثف باتجاه المشاركة خاصة وأن عدم حضور كتلة المستقبل كان سيفقد الجلسة نصابها القانوني وبالتالي كانت ستسقط  مجلس  النواب		1	بحسب المعطيات فالرئيس سعد الحريري كان يريد حضور جلسة اليوم لكن النائب هدى الحريري هي مجهول ضغطت بموقفه واضح باتجاه المشاركة خاصة ان “ حضور كتلة المستقبل كان سيفقد الجلسة النصاب حتما وبالتالي كانت ستسقط مجلس النواب
CT20-AR-05	1221730560168644608	تيار المستقبل يغدر بجمهوره [مستخدم] ويشارك بجلسة الفساد فهل جمهور المستقبل سينتفض على تياره  صار لازم يكون للوعي دور  لبنان  لبنان  ينتفض  مجلس  النواب  مجلس  النواب  لا  يمثلني		1	هلال الرابية يلتقي بجمهوره[مستخدم]ويشارك بجلسة الفساد فهل جنوب بيروت سينتفض على تياره ، لازم يكون هيك يا لبنان لبنان ينتفض مجلس قوي مجلس مسؤول شعب يحاسب
CT20-AR-05	1222097436140822528	سلطة الإنكار تزيل العوائق الحديدية من مداخل ساحة الشهداء في وسط  بيروت لإعادة فتحها أمام السيارات  فيما مكافحة الشغب متواجدة في الساحة منذ الصباح  اذا عملتوا حكومة وأقريتوا موازنة واهية مش معناها الثورة خلصت   الشارع  شارعنا  لبنان  ينتفض [رابط]		1	سلطة الإنكار تزيل الحواجز الحديدية من جانب ساحة الشهداء في وسط بيروت لإعادة فتحها لمرور المارة · أعمال الشغب متواجدة في الساحة منذ أسابيع اذا عملتوا حكومة بح اتفاقيات واهية مش معناها الثورة خلصت الشارع شارعنا لبنان كله [رابط]
CT20-AR-05	1224560420683272193	حضروا جلسة أو قاطعوا جلسة ، كله مش مهم ، المهم بعد ما في كهربا المهم بعد ما في مي المهم بعدها المحلات عم تسكر المهم بعدهم نازلين فينا ضرائب المهم عملنا ثورة عليهم و هني بعدهم مكملين  لبنان  ينتفض		1	حضروا الجلسة وجلس بعد جلسة ، يعني مو مهم ، المهم بعد ما في كهربا المهم بعد ما في محطات المهم بعدها المحطة عم تسكر المهم بعدهم نازلين على شهداء المهم عملنا ثورة عليهم و هني و مكملين لبنان ينتفض
CT20-AR-05	1222094416506163200	توتر في ساحة الشهداء بعد محاولة القوى الأمنية إزالة الخيم وفتح الطريق   افهموا بقى انو « ما في رجعة لقبل [رقم] تشرين »  الثورة  مستمرة حتى تحقيق أهدافها    لبنان  ينتفض		1	اعتصام في جسر الشهداء بعد محاولة القوات الأمنية إزالة الخيم وأمن الطريق ويؤكد بقى انو « مافي حدا رجعة لقبل[رقم]تشرين الأول الثورة مستمرة لحين تحقيق الانتصار لبنان ينتفض
CT20-AR-05	1221789276716838912	بالفيديو  هجوم عنيف من شبان  طرابلس على الحريري بعد اكتمال النصاب  عيب يا سعد ، انت المرتزق   لبنان  ينتفض [رابط]		1	بالفيديو استنكار عام من شبان الجبل على سليمان بعد اكتمال كلمته عيب يا سعد انك انت المرتزق لبنان ، [رابط]
CT20-AR-05	1222092746586050561	السلطة الامنية تنزع العوائق الحديدية في محيط ساحة الشهداء في محاولة لاعادة الامور الى سابق عهدها  والمتظاهرون يعيدون اغلاقها  القمع  لبنان  ينتفض الرجاء التعميم [رابط]		1	السلطة اللبنانية تنزع العوائق الترابية الى محيط شارع الشهداء هي محاولة لاعادة الامور الى سابق طبيعتها لكنهم يعيدون دورة القمع لبنان ينتفض الرجاء يموت [رابط]
CT20-AR-05	1223344379567280129	جونية منذ قليل والثوار يقطعون أوتوستراد جل الديب أيضا استنكارا لسياسة القمع والإستدعاءات واستمرار التوقيفات بحق الناشطين من صفحة [مستخدم]  لبنان  ينتفض [رابط]		1	جونية قبيل قليل والثوار يقطعون الطرق جل عاليه أيضا استنكارا لسياسة المنع والإستدعاءات وكذلك التوقيفات بحق السوريين من هناك[مستخدم]2012 2012 [رابط]
CT20-AR-05	1224319235008143360	بحسب القوانين المصرفية الجديدة ، إذا معشاك [رقم]  ، فيك تقبض منو بس [رقم]  ع دفعتين و ال [رقم]  يللي بتضل بصمدولك ياها بالقجة ، الجماعة بدهم مصلحتك  ما بعرف مين سماها حكومة إنقاذ بس ك  سم هيك حكومة يا مان  لبنان  ينتفض		1	بحسب القوانين المصرفية ، « إذا س[رقم]، وبعد تقبض منو النا[رقم]ع دفعتين وحدة ؟[رقم]يللي صاروا بصمدولك جوا بالقجة ، الجماعة من السلطة ما بدي تحكي باسم حكومة إنقاذ بس كلهم سم ي حكومة يا مان الله ينتفض
CT20-AR-05	1222096339691081728	قوات مكافحة الشغب حاضرة بالقرب من المتظاهرين الذين يصرون على عدم فتح الطريق الى ساحة الشهداء التي تعتبر ساحة اساسية للتظاهر منذ [رقم] تشرين  يقول الشباب والشابات هنا ان السلطة بعد رفعها الجدران في رياض الصلح تحاول فتح ساحة الشهداء وانهاء الاحتجاجات  ويطلبون الدعم فورا   لبنان  ينتفض [رابط]		1	قوات حفظ الشغب حاضرة بالقرب منها المسلحين الذين يصرون على عدم فتح الطريق الى ساحة الحرية التي تعتبر مركز الاحتجاجات ببغداد منذ[رقم]تشرين معظم الشباب والشابات في ان السلطة بعد تسليم الراية في رياض الصلح تم سد ساحة الشهداء وتوقف الاحتجاجات وسحب الدعم فورا لبنان والاردن [رابط]
CT20-AR-05	1221758806050258944	قطع البث المباشر من داخل البرلمان  النواب يعتمدون التصويت السري على الموازنة   لصوص  الليل  مجلس  النواب		1	حلقات البث المباشر من داخل البرلمان مع أعضاء التصويت السري على تهريب لصوص الليل مجلس الأمن
CT20-AR-05	1221859062234669056	النائب سعادة   الناس بتسأل كيف كلن فلسوا سوا ، مصرف  لبنان والمصارف والخزينة ، بتعرفوا ليه  لأنوا نايمين تلاتتن بفرد تخت  كرمال هيك  كلن  يعني  كلن واولن المصارف  النواب الكرام عم يضحكوا ع هل الحكي مفكرينه عم ينكت  وهوي عم يجرب يفهمن جورة ال   يللي نحنا فيها   لبنان  النا  مش  الكن [رابط]		1	النائب سعادة لما بتسأل كيف كلن فلسوا سوا ، مصرف لبنان والصناديق والخزينة ، بتعرفوا ليه لأنوا نايمين سوا بفرد تخت كرمال هيك فلوس يعني ، واولن المصارف النواب الكرام عم يكذب علينا هل الحكي مفكرينه عم ينكت وهوي عم يلعب في جورة ال يللي نحنا مصرف لبنان النا مش الكن [رابط]
CT20-AR-05	1221767170214039552	اقتصاديا موازنة فاشلة  حسب الخبراء  شعبيا موازنة فاشلة  ومش القصد الناس الي مسكرين مداخل البرلمان فقط  الناس قرفانة ونحنا عايشين بدولة المسؤولين فيها مفكرين انو عندن رفاهية الوقت والمجازفة بكل شي لإن ببساطة هني مش جوعانين هني مجوعين الناس والمكتوب الجديد بين عنوانو  لبنان  ينتفض		1	اقتصاديا ودولة فاشلة بمعنى الخبراء شعبيا موازنة الخراب ومش القصد الناس الي مسكرين مداخل البرلمان فقط ما قرفانة ونحنا عايشين بدولة ، وهم مفكرين انو عندن رفاهية الانفاق والمجازفة بكل شي لإن ببساطة البلد مش جوعانين هني مجوعين ، والمكتوب الجديد بين عنوانو لبنان الفاشل
CT20-AR-05	1221808546720948225	اقرار الموازنة ب [رقم] صوت   موازنة ستعمل بها حكومة ما بتعرف شي عنها  [رقم] صوت قررو يهربو ويسرقو ويكفوا ع الباقي من حق [رقم] ملايين لبناني  لبنان  موازنة  [رقم]  ثورة  وعي  لبنان  ينتفض		1	اقرار الموازنة غدا[رقم]حكومة الكويت ستعمل بها حكومة ما عرفنا شي عنها[رقم]يعني ما يهربو ويسرقو من حقهم الباقي كل حق[رقم]ملايين العراقيين يدفعون موازنة[رقم]ثورة وعي المواطن العظيم
CT20-AR-05	1221745226127151109	 تيار المستقبل  المستقبل يعاتب الثوار ويطالبهم باسقاط الحكومة في الشارع ويتهمهم بالتقصير  وحينما تؤمن كتلة المستقبل نصاب  مجلس  النواب يبلعون ألسنتهم  قلنا من البداية وكذبتونا وخونتونا  الحريري موافق على دياب وحكومته وهو من اعطى الضوء الأخضر لتسميته  		1	تيار المستقبل من يعاتب الحريري ويطالبهم باسقاط الحكومة في الشارع ويتهمهم بالتقصير كي تؤمن اوت الحر نصاب مجلس النواب يبلعون الصبر قلنا من البداية وكذبتونا أن الحريري موافق على دياب وحكومته هي من اعطي الضوء الأخضر للتدخل
CT20-AR-05	1221808515884470273	يلي صار اليوم هو تكريس للنهج الفاسد القديم  وهو جواب لكل مين عم يقول  لازم نعطيهم فرصة  لهالحكومة  فرصة لشو  ما شفتوا كيف هربوا  الموازنة تهريب  ما شفتوا كيف قمعوا الشعب كرمال يمشوا بالصفقة ويوصلوا النواب عجلسة غير دستورية  هالحكومة ساقطة ومبلشة بموازنة الحكومة السابقة الساقطة 		1	كلما صار اليوم هو تكريس للنهج المركزي القديم وهو جواب لكل مين عم تحكي لازم نعطيهم فرصة بتشكيل حكومة لشو ما شفتوا لو هربوا الموازنة تهريب ما شفتوا إذا قمعوا الشعب كرمال يمشوا بالصفقة ويوصلوا الحكومة عجلسة غير دستورية هالحكومة ساقطة قائمة بموازنة الحكومات السابقة الساقطة
CT20-AR-05	1224398240952524802	مساعد وزير الخارجية الأميركي  ديفيد  شينكر   وضع الاقتصاد اللبناني أسوأ مما يظن البعض ، حيث أن الاحتياطات الأجنبية الموجودة فعليا هي أقل بكثير مما تم الإبلاغ عنه علنا   رياض  سلامة  شيلنا من أكذوبة  الليرة بخير  أين الاحتياطي وشو وضع ما نملكه من الذهب    لبنان  ينتفض		1	مساعد وزير الخارجية الأميركي ديفيد شينكر إن الاقتصاد اللبناني مختلف مما يتوقع البعض ، حيث إن الاحتياطات الأجنبية الموجودة فعليا بلبنان أقل بكثير مما نود الإبلاغ بشأنه علنا رياض سعد شيلنا من أكذوبة الليرة بخير أين الاحتياطي حاليا هو ما نملكه من الذهب لبنان ينتفض
CT20-AR-05	1221778504200658944	 مجلس  النواب أقر  الموازنة العامة لعام [رقم] بأغلبية [رقم] صوتا  لبنان		1	مجلس النواب أقر المناهج اللبنانية لعام[رقم]ملحوظة[رقم]صوتا لا
CT20-AR-05	1223313624497827841	الان في جونيه تجمعات رافضة للقمع  لبنان  ينتفض [رابط]		1	الان فى جونيه ثمة مقاومة للقمع والمغرب ينتفض [رابط]
CT20-AR-05	1224255109938413568	عم اخجل منكم ماعم جبلكم خبر بسر القلب يللي تعودتوا عليه بالمصارف آخر شهرين تغير  اذا كنتو فيكن تسحبوا [رقم]  بالأسبوع ، هلق بدكن تتعودوا تاخدو  [رقم] بالاسبوع  زعيمك قرط البلد   وهلق قرطلك مصرياتك فيق يا كديش  لبنان  ينتفض  البيان  الوزاري يبلوا يشربوا مايتوا [رابط]		1	مرة اخجل منكم ماعم جبلكم خبر بسر بس تد غرقا اياه بالمصارف ترى الأمر تغير اذا كنتو ولاد روح[رقم]اليوم ، السنة بالشهر ، و[رقم]بالاسبوع زعيمك ضيع البلد دي ضاعت مصرياتك فيق الشعب حرام راح ينتفض بالملايين ، وما يشربوا مايتوا [رابط]
CT20-AR-05	1222068030160691201	ليبانون فايلز   وزير الخارجية ناصيف حتي لا يملك سيارة ويتنقل بواسطة التاكسي لكن الوزارة ستخصص له سيارة  ما بيأثر يطول باله شوي   وزير الخارجية السابق  جبران  باسيل كان عم بيقسط سيارة ب [رقم] ألاف  قبل ما يعمل وزير صار عنده أصدقاء بيهدوه سفرة بطيارة خاصة ع  دافوس  لبنان  ينتفض		1	ليبانون سايد وزير الخارجية والمغتربين حتي لا يملك سيارة ويتنقل بواسطة الطريق لكن حين ستخصص له سيارة ما بيأثر على شوي شوي الوزير الخارجية جبران جبران باسيل عم عم يشغل سيارة ب[رقم]من قبل إنه يغير وزير صار لروسيا أصدقاء بيهدوه لفرنسا بطيارة خاصة لأول درجة لبنان ينتفض
CT20-AR-05	1224609477728534529	 بيار  عيسى  بدنا  إنتخابات  نيابية  مبكرة بس إذا ما كان في إدارة مستقلة للانتخابات النيابية ومراقبة جدية وفعلية للفساد الإنتخابي ، فشو ما كان القانون حيرجعو هني ذاتن ، بس إذا كان في ضبط جدي لإدارة الانتخابات شو ما كان القانون السلطة وأحزابها رح يخسرو   الكتلة  الوطنية  لبنان  ينتفض		1	بيار عيسى بدنا إنتخابات نيابية مبكرة بس إذا ما كان في إدارة قوية للانتخابات الأهلية ومراقبة عملية وفعلية للفساد الإنتخابي ، يا ما كان القانون حيرجعو هني ذاتن الشعب بس إذا ممكن في ضبط جدي لإدارة الانتخابات شو ما كان حكم السلطة ما رح يخسرو الشعب الوطنية رح ينتفض
CT20-AR-05	1221737798396456960	بعد كل الهدر والنهب ، يحاول باسيل بكل وقاحة سرقة الثورة بحث الناس على النزول الى الشارع لتساعده على التغيير   متى يتوقف هذا الكائن عن الإنكار والكذب ، ويفهم أنه المتهم الأول بالفساد وخراب لبنان ، وأن الفريق الذي يمثل والعهد معهم هم أول المستهدفين من الثورة   لبنان  ينتفض [رابط]		1	بعد كل الهدر والنهب والرشوة يختتم باسيل كل وقاحة سرقة الثورة بحث الشباب على النزول الى الشارع لتساعده بمسيرة التغيير متى يتوقف الرئيس الكائن عن الإنكار ، والتحريض ويفهم أنه المتهم الأول بالفساد وخراب لبنان ، وأن الفريق الذي يمثل والعهد معهم هم أول المقربين من الثورة حتى ينتفض [رابط]
CT20-AR-05	1224822756749070337	مؤتمر حزب الشعب الاوروبي يتبنى قرارا استثنائيا يدعم ثورة [رقم] تشرين ويدعو لانتخابات نيابية مبكرة  لبنان  ينتفض		1	» حزب التجمع الاوروبي أصدر قرارا استثنائيا يدعم ثورة[رقم]تشرين يمهد لانتخابات ائتلافية مبكرة ونيس ينتفض
CT20-AR-05	1224614632737910784	 بيار  عيسى  على  أحزاب  السلطة التنحي لفترة ولازم تعمل إصلاح داخلي قبل العودة لإصلاح البلد ولازم ا ختصاصيين المستقلين يديرو الأزمة عبر خطة إنقاذية للخروج منها ، والحكومة الحالية رح تسقط إذا مش على إيد الثوار بالشارع فالأزمة رح تسقطها  لبنان  ينتفض  الكتلة  الوطنية		1	بيار الجميل على نواب الأقلية التنحي لفترة ولازم تعمل إصلاح داخلي ووجوب العودة لقوى المعارضة ولازم ا ختصاصيين المستقلين لحل الأزمة عبر حكومة إنقاذية تستفيد منها ، والحكومة الحالية رح تسقط إذا تعثرت على إيد الثوار بالشارع فالأزمة رح تسقطها لبنان ينتفض الكتلة الوطنية
CT20-AR-05	1224229325454630912	الحرية للناشط ربيع زين المسجون في سجون نظام ميشال عون الفاشي   لبنان  ينتفض  ثورة  لبنان [مستخدم] [مستخدم] [مستخدم] [مستخدم] [مستخدم] [مستخدم] [رابط]		1	محاضرة للناشط ربيع زين الاسير في سجون العماد ايلي عون الفاشي علنا ينتفض شعب لبنان[مستخدم][مستخدم][مستخدم][مستخدم][مستخدم][مستخدم][رابط]
CT20-AR-05	1221755501567971329	ورد للتو  الصليب الأحمر اللبناني  [رقم] مصابا جراء اشتباكات بين قوات الأمن ومحتجين في محيط  البرلمان  اللبناني   مباشر  لبنان  ينتفض		1	ورد للتو الصليب العسكري الدولي[رقم]مجازر جراء صدامات بين أنصار النظام ومحتجين في محيط البرلمان اللبناني [رابط] لبنان ينتفض
CT20-AR-05	1221722599346057216	تشبيح سلطوي على المتظاهرين والمتظاهرات السلميين  لبنان  ينتفض [رابط]		1	تشبيح سلطوي بين المتظاهرين والمتظاهرات السياسيين — 2 [رابط]
CT20-AR-05	1221818054578966530	المقاعد المخصصة للوزراء في القاعة العامة لمجلس النواب فارغة ممن كلفوا ليقودوا البلد في المرحلة الراهنة ، وترك رئيس الحكومة وحيدا   لبنان  ينتفض [رابط]		1	المقاعد المخصصة للنواب في الامانة العامة للكون النيابي فارغة لأنهم كلفوا بشؤون لبنان في المرحلة الراهنة ، ليس رئيس الحكومة وحيدا لبنان ، [رابط]
CT20-AR-05	1222154651220484097	قطع الطريق امام جريدة النهار احتجاجا على القمع  لبنان  ينتفض  بساحه  الشهدا  باقيين [رابط]		1	فرع الجريدة أمام جريدة الاهالي احتجاجا ل القمع لبنان مازال بساحه الشهدا باقيين [رابط]
CT20-AR-05	1221767235112513547	لما المسؤول بكون بحب بلدو مش جيبتوا الخاصة  مجلس  النواب  لبنان  ينتفض [رابط]		0	لما الشعب نهب من بلدو ومن جيبتوا الخاصة بدو جبل لبنان ينتفض [رابط]
CT20-AR-05	1221770316776640513	بعد ثلاثة ايام من العلاج في المستشفى جراد التهاب رئوي حاد وتمزق في مجرى التنفس جراء الانفوانزا والتنشق الكثيف للغاز المسيل للدموع ، بدأ مستوى الالتهاب بالهبوط على امل الخروج قريبا لمتابعة العلاج في البيت   لبنان  ينتفض [رابط]		0	بعد ثلاثة ايام من العلاج في المستشفى جراد التهاب جلد حاد وتمزق في مجرى الرئة جراء الضغط الجوي الكثيف والغاز المسيل … فقد بدأ مستوى الالتهاب بالهبوط وعلى امل السفر قريبا لمتابعة العلاج في قطر لبنان ينتفض [رابط]
CT20-AR-05	1221741529330593792	[رقم] و [رقم] عملوا البلد دكانة  لبنان  ينتفض  المستقبل  الاسود		0	[رقم]0[رقم]عملوا البلد دكانة عن تيار المستقبل 2
