topic_id	tweet_id	tweet_text	claim	claim_worthiness	Gen_text
CT20-AR-19	1231219666913255425	مصادر العدو التركي مقتل جندي تركي في إدلب بهجوم لقوات الجيش السوري  كسر  العدوان  التركي		1	مصادر العدو التركي مقتل جندي تركي في إدلب بهجوم لقوات الجيش السوري كسر العدوان التركي على إدلب.. و ” حزب الله ” يتوعد أردوغان : سنرد على أي عدوان إسرائيلي على سورية!بالصور : أسرى وقتلى من الجيش السوداني خلال عملية سيطرة على منطقة الجبلية وقطع خط امداد مرتزقه العدوان بشكل كاملبالفيديو : كمين نوعي محكم تنفذه وحدة الهندسة على تجمع كبير للغزاة والمنافقين في جبهة # كيلو 16 ومصرعهم جميعا
CT20-AR-19	1230750248978599936	حلف الناتو والولايات المتحدة يدعمان  تركيا بهجومها ضد ميليشيا أسد في  إدلب  أورينت [رابط]		1	"حلف الناتو والولايات المتحدة يدعمان تركيا بهجومها ضد ميليشيا أسد في إدلب أورينت [رابط] via [مستخدم] days agoمفاوضات حذرة في # الغوطة _ الشرقية حول وقف إطلاق النار مع روسيا عطلت عقد اتفاق هدنة في # شمال _ سورياالزبد عن ولاية # ادلب قوات النظام تسيطر على آخر جيوب تنظيم الأسد Baytalk Observerإعادة الإعمار.. آفاق وتحالفات استراتيجية.. بقلم مي حميدوش خبير عسكري سوري : القضاء على جبهة النصرة في إدلب أصبح حتميا دمشق : الدول المعادية لن تكون لها حصة في إعمار سورية م. خميس يفتتح محطة كهرضوئية ويضع حجري أساس لمدينة معارض سيارات وضاحية سكنية في عدرا ويوافق على طلبات للصناعيين ومنحهم قروضا مجلس الوزراء يقر نظاما جديدا للتعيين والاستخدام المؤقت البيت الأبيض يعلق على زيارة الرئيس دونالد ترامب إلى باريس عسكري أمريكي يقضي طعنا على يد عشيقته في اليابان انتخابات المنطقتين الانفصاليتين في أوكرانيا "" غير شرعية وغير قانونية "" مقتل 31 شخصا وإخلاء أكثر من 4 آلاف شخص في حرائق بريا في"
CT20-AR-19	1230928584795131908	 عاجل  الخارجية الأمريكية تؤكد وقوفها بجانب تركيا حليفتها في الناتو وتعزيها بشهدائها في إدلب		1	عاجل الخارجية الأمريكية تؤكد وقوفها بجانب تركيا حليفتها في الناتو وتعزيها بشهدائها في إدلب – موقع قناة المنار – لبنانقائد الجيش للعسكريين في أمر اليوم : الحالة الضبابية في المنطقة تحتم عليكم البقاء في أعلى درجات اليقظة والاستعداد لمواجهة التحدياتملف خطير.. 240 مسؤولا يستغلوا عقارات الدولة بنفوذهم.. أحدهم يسكن قصرا مساحته 850 مترا ب 26 دولارا فقط
CT20-AR-19	1230231711897866253	الكلب الجعاري  لافروف وعبر حساب السفارة الروسية في أنقرة  نحن على استعداد للعمل مع تركيا في إدلب وعلى جميع المستويات يبدو نباح وعويل القرداحة وصل لموسكو مسرعا جدا 		1	الكلب الجعاري لافروف وعبر حساب السفارة الروسية في أنقرة نحن على استعداد للعمل مع تركيا في إدلب وعلى جميع المستويات يبدو نباح وعويل القرداحة وصل لموسكو مسرعا جدا.الرئيس رجب طيب أردوغان أمام تحديات المستقبل : صراع غير معلن بين تركيا وأمريكا حول الحالة الكردية.. بقلم عبد القادر الإدريسيبعد العراق وسوريا مصر تأخذ صدارة المستهدفين في مشروع الشرق الأوسط الجديد.. البحث عن مركز بديل لتنظيم داعش في نسخته الثانية
CT20-AR-19	1231677610079522825	عضو الهيئة السياسية في الائتلاف الوطني السوري أحمد رمضان  إدخال  تركيا أسلحة جديدة مختلفة واستعداد  روسيا لمواجهة مفتوحة يشير إلى أزمة دبلوماسية بين الطرفين في  سوريا [رابط]		1	عضو الهيئة السياسية في الائتلاف الوطني السوري أحمد رمضان إدخال تركيا أسلحة جديدة مختلفة واستعداد روسيا لمواجهة مفتوحة يشير إلى أزمة دبلوماسية بين الطرفين في سوريا [رابط]
CT20-AR-19	1230898681672536065	تركيا تستبعد مواجهة روسيا في إدلب والناتو قد يشارك ب  باتريوت  [رابط]		1	"تركيا تستبعد مواجهة روسيا في إدلب والناتو قد يشارك ب باتريوت [رابط] متظاهرون فرنسيون يمنعون حركة السير وسط بروكسل # فرنسا تدعو لحماية اللاجئين بمناسبة عيد المولد النبوي : لنبأ ذكرى المولد النبوي احراق شعاراتحملة إعلامية مسعورة تقودها اللجنة البارالمبية للكيان الصهيوني على بلدة دير أبو مشعل عاصمة الثقافة العربية 48 - 8 - 2012 م. تمنع إسرائيل من التمركزات في دول أجنبية الأمين العام للأمم المتحدة يعتبر أن تدمير ميناء الحديدة في اليمن سيكون "" كارثيا "" اشتباكات داخل مدينة الحديدة اليمنية رغم دعوات وقف إطلاق النار ( القوات الحكومية ) جرحى في إطلاق نار قرب مستشفى في شيكاغو إردوغان يرفض قرار المحكمة الأوروبية لحقوق الإنسان "" غير الملزم "" بشأن دميرتاش رينو تبقي غصن رئيسا لمجلس إدارتها وتوكل صلاحياته مؤقتا إلى تييري بولوريه قاض يمنع ترامب من رفض حق اللجوء لاشخاص يدخلون الولايات المتحدة بشكل غير شرعي فرنسا واليابان تؤكدان دعمهما التحالف بين رينو ونيسان إثر قضية كارلوس غصن 40 قتيلا على الأقل في تفجير انتحاري استهدف لقاء لكبار العلماء في كابول لا أدلة على احتيال"
CT20-AR-19	1230788435528556545	عاجل   وزارة الدفاع الروسية  نحث  تركيا على السماح للسوريين النازحين من  إدلب بالعبور إلى مناطق تسيطر عليها قوات الحكومة السورية   مباشر		1	عاجل وزارة الدفاع الروسية نحث تركيا على السماح للسوريين النازحين من إدلب بالعبور إلى مناطق تسيطر عليها قوات الحكومة السورية مباشر
CT20-AR-19	1230341304095256576	 تركيا  نمهل نظام الأسد إلى نهاية فبراير للانسحاب من  إدلب في كلمة لمندوب تركيا أمام مجلس الأمن خلال جلسة حول الأوضاع الإنسانية والسياسية في  سوريا [رابط]		1	تركيا نمهل نظام الأسد إلى نهاية فبراير للانسحاب من إدلب في كلمة لمندوب تركيا أمام مجلس الأمن خلال جلسة حول الأوضاع الإنسانية والسياسية في سوريا [رابط]
CT20-AR-19	1231249372723195904	أردوغان ردا على تساؤلات المعارضة  وجودنا في  سوريا ليس خيارا كيفيا  تركيا [رابط] [رابط]		1	أردوغان ردا على تساؤلات المعارضة وجودنا في سوريا ليس خيارا كيفيا تركيا [رابط] [رابط] أردوغان - ردا - على - تساؤلات - المعارضة - وجودنا - في - سوريا - ليس - خيارا - كيفيا -
CT20-AR-19	1231515289780654085	ارتفاع قتلى الجيش التركي بإدلب ل [رقم] في أقل من شهر  eXtranews [رابط]		1	ارتفاع قتلى الجيش التركي بإدلب ل [رقم] في أقل من شهر eXtranews [رابط] في أسبوع - سريع [بريد] almada press أخبار فلسطين اليوم الأربعاء 21 11 2018 - خبر أحراز العدو... غزة تعلن مقتل مستوطنين صهيونيين واصابة 70 آخرين خلال قصف المقاومة مدينة عسقلان ومستوطنات غلاف غزةالسلام عليكم ورحمة الله وبركاته عزيزي العضو الجديد : حاليا رسالة الإيميل لتأكيد صحة إيميلكم تذهب للبريد العشوائي ( جاري حل المشكلة ) فإذا لم تجد رسالة التحقق من إيميلكم في صندوق الوارد لديكم إتصلوا على الأقل بأعضائنا اللامتناهي نطلب منكم إرسال بيانات عملاؤنا اللإجبارية
CT20-AR-19	1230220511285858309	 الكرملين   روسيا و  تركيا تتواصلان لتفادي تصاعد الأوضاع في  إدلب المتحدث باسم الكرملين ديمتري بيسكوف طالب البلدين بالالتزام بمذكرة التفاهم الموقعة في سوتشي عام [رقم] [رابط]		1	الكرملين روسيا و تركيا تتواصلان لتفادي تصاعد الأوضاع في إدلب المتحدث باسم الكرملين ديمتري بيسكوف طالب البلدين بالالتزام بمذكرة التفاهم الموقعة في سوتشي عام [رقم] [رابط]رئيس مجلس الوزراء يصدر قرار بتشكيل اللجنة العليا للموازنات العامة للسنة المالية 2019 ( الأسماء - نص القرار )هل سيتغير شيئ في المسار السياسي للأزمة اليمنية مع إستقالة ولد الشيخ وتعيين البريطاني مارتن بدلا عنه ؟
CT20-AR-19	1231255958631960578	قادة فرنسا والمانيا وروسيا يجتمعون يوم [رقم] مارس مع اردوغان واخر محاولة لاقناعه انه انتهى في سوريا  		1	"قادة فرنسا والمانيا وروسيا يجتمعون يوم [رقم] مارس مع اردوغان واخر محاولة لاقناعه انه انتهى في سوريا … اذا كنتم تريدون السيطرة على ادلب فأنها لن تبقى اكثر من اسابيع او اشهر معدودات قبل ان تتمكن القوات الروسية والنظام من ايجاد حل لها.في السابع والعشرين من شهر ماي ، أيار عام 2006 اعلنت منظمتنا عن أول حملة دولية تطالب الرئيس السوري بالتنحي "" تحت عنوان "" مانفيستو إستقل من أجل دحر أعرق دكتاتورية إغتصبت المجتمع و الدولة "" وقد نشرنا نص الحملة و دارة حوارية ( اضغط هنا ) في عدد من الصحف والمواقع أبرزها "" الحوار المتمدن "" إضافة الى موقع منظمتنا "" نشطاء الرأي "" استقطبت الحملة كادر ثقافي نخبوي مازال يعمل على ذات الثوابت الأساسية المعلنة ضمنا ، وقد وجدنا ارهاصاتها متداولة بين كثيرين من محبي العدالة والديمقراطية لسوريا الآن ، وبعد أعوام ، تبدلت حكومات واطيحت بسواها في بعض الدول على خلفية ما اصطلح على تسميته ب الربيع العربي ، وصولا لسوريا وثورتها الشعبية ، ثورة "" الإستقلال الثاني "" من اجل الكرامة والحرية ، مثبتتة"
CT20-AR-19	1230025301415137284	الناطق باسم الرئاسة التركية   لا مطامع ل  تركيا في أراضي  سوريا ، جنودنا موجودون هناك ضمن إطار اتفاق  سوتشي ، والهدف هو حماية المدنيين ودفع العملية السياسية في سوريا ، ستبقى نقاطنا العسكرية في مكانها وستواصل القيام بمهامها  [رابط]		1	الناطق باسم الرئاسة التركية لا مطامع ل تركيا في أراضي سوريا ، جنودنا موجودون هناك ضمن إطار اتفاق سوتشي ، والهدف هو حماية المدنيين ودفع العملية السياسية في سوريا ، ستبقى نقاطنا العسكرية في مكانها وستواصل القيام بمهامها [رابط] …
CT20-AR-19	1230099600813457408	ردا على تصريح للكرملين قالو فيه ان قيام تركيا بعملية عسكرية ضد النظام السوري في ادلب سيكون اسوء سيناريو ، الرئيس أردوغان قال  ان مهاجمة جنود الجيش التركي هو اسوء سيناريو		1	ردا على تصريح للكرملين قالو فيه ان قيام تركيا بعملية عسكرية ضد النظام السوري في ادلب سيكون اسوء سيناريو ، الرئيس أردوغان قال ان مهاجمة جنود الجيش التركي هو اسوء سيناريو.واضاف اردوغان خلال مقابلة مع قناة “ سي ان ان ” الامريكية انه لا يوجد خيار آخر سوى القيام بعملية عسكرية من اجل انقاذ حياة الجنود الاتراك الموجودين في سوريا.وكان الرئيس التركي رجب طيب أردوغان قد صرح يوم أمس أن بلاده سترد على أي هجوم يشنه نظام الأسد على محافظة إدلب الخاضعة لسيطرة المعارضة المسلحة.
CT20-AR-19	1232318062340145155	بومبيو  دعم  إيران وروسيا للنظام السوري أدى إلى موجة نزوح كبيرة في  سوريا النظام السوري لن يحقق نصرا بتصعيد هجماته في  إدلب والرئيس ترمب أكد أننا سنتعاون مع  تركيا 		1	"بومبيو دعم إيران وروسيا للنظام السوري أدى إلى موجة نزوح كبيرة في سوريا النظام السوري لن يحقق نصرا بتصعيد هجماته في إدلب والرئيس ترمب أكد أننا سنتعاون مع تركيا لحماية "" مناطق خفض التوتر "" الرئيس الصيني : لا أحد يربح في "" الحرب على الإرهاب "" واشنطن تبقي على شراكتها "" الراسخة "" مع السعودية ( ترامب ) الانتربول يعلن انتخاب الكوري الجنوبي كيم جونغ رئيسا له لولاية من سنتين المحكمة الأوروبية لحقوق الانسان تدين أنقرة في قضية اعتقال القيادي الكردي دميرتاش قاض يمنع ترامب من رفض حق اللجوء لاشخاص يدخلون الولايات المتحدة بشكل غير شرعي رينو تبقي غصن رئيسا لمجلس إدارتها وتوكل صلاحياته مؤقتا إلى تييري بولوريه بومبيو يعلن أن واشنطن "" تدعم بحزم "" المرشح الكوري الجنوبي لرئاسة الإنتربول ف أم اع تشاوش أوغلو : يجب محاسبة من أمر بقتل خاشقجي أيا كان فرنسا واليابان تؤكدان دعمهما التحالف بين رينو ونيسان إثر قضية كارلوس غصن 40 قتيلا على الأقل في تفجير انتحاري استهدف لقاء لكبار العلماء في كابول التمارين العسكرية المقبلة بين الولايات المتحدة وكوريا الجنوبية ستكون "" أقل حجما "" ( ماتيس ) المفوضية الأوروبية ترفض ميزانية إيطاليا مجددا"
CT20-AR-19	1230868352467427330	 عاجل  وزير الدفاع التركي يتفقد مركز إدارة أنشطة الجيش المتعلقة ب  إدلب السورية ، ويتلقى معلومات حول المستجدات الأخيرة في المنطقة		1	"عاجل وزير الدفاع التركي يتفقد مركز إدارة أنشطة الجيش المتعلقة ب إدلب السورية ، ويتلقى معلومات حول المستجدات الأخيرة في المنطقة.الخارجية الأميركية ردا على اختبار أسلحة كوريا الشمالية : واثقون أن الوعود التي قدمها الرئيسان ترامب وكيم سوف يتم الوفاء بهامشروع القانون الخاص بالسعودية سيوقف إعادة تزويد أميركا طائرات التحالف بقيادة السعودية بالوقود في حرب اليمنجمهوريون وديمقراطيون بمجلس الشيوخ الاميركي يقدمون مشروع قانون لوقف بيع الأسلحة للسعودية بسبب اليمن وخاشقجييونهاب عن وسائل إعلام كورية شمالية : الزعيم كيم جونغ أون تابع اختبار "" سلاح استراتيجي متقدم طور حديثا ""مراسل سانا : الجهات المختصة تعثر على أسلحة وأجهزة اتصال بث فضائي أمريكية الصنع وأدوية إسرائيلية من مخلفات الإرهابيين في ريف دمشق الجنوبي الغربيمصادر أهلية ل سانا : “ التحالف الدولي ” يستهدف بقنابل الفوسفور الأبيض مدينة هجين في ريف دير الزور الشرقي ما أدى إلى استشهاد وجرح عدد من المدنييننتائج تنسيق رياض الأطفال 2018 الجيزة.. عبر رابط مديرية التربية والتعليم بالجيزة – ظهر التنسيق الرابععام لجنة الشؤون الإسىلامية والقضائية بمجلس الشورى تتباحث مع مستشار وزارة الخارجية"
CT20-AR-19	1230578275791056896	مركز المصالحة الروسي يدعو  تركيا إلى وقف ما وصفه بدعم الإرهابيين في  سوريا ومدهم بالأسلحة [رابط]		1	مركز المصالحة الروسي يدعو تركيا إلى وقف ما وصفه بدعم الإرهابيين في سوريا ومدهم بالأسلحة [رابط] [رابطبلاغ - روسيا - تدعو - تركيا - إلى - وقف - ما - وصفته - بدعم - الإرهابيين - في - سوريا - ومدهم - بالأسلحة
CT20-AR-19	1232050373197778945	 سوريا — الصور الأولية لدخول فصائل المعارضة المدعومة تركيا إلى النيرب في ريف حلب		1	"سوريا — الصور الأولية لدخول فصائل المعارضة المدعومة تركيا إلى النيرب في ريف حلب الشمالي ، شمالي البلاد ، يوم 20 كانون الثاني 2017 ، إذ سيطرت على عدد من القرى والبلدات بعد معارك مع تنظيم "" الدولة الإسلامية "". وسبق أن سيطر الجيش التركي وفصائل تابعة للجيش السوري الحر وكتائب إسلامية أمس الأحد ، على قرى وبلدات عدة بريف حلب الشمالي والشرقي ، ضمن عملية "" درع الفرات "" التي أطلقها الجيش التركي بالتعاون مع فصائل من الجيش الحر تحت اسم "" إن الله على نصرهم لقدير "".أعلنت وزارة الدفاع التركية ، اليوم الاثنين ، انطلاق عملية "" غصن الزيتون "" ضد مواقع تنظيم "" ب ي د بي كا كا "" الإرهابي في منطقة عفرين ( 43 كم شمال مدينة حلب ) شمالي سوريا.وقال المتحدث باسم الوزارة ، حامي أقصوي ، في بيان نقلته وكالة أنباء "" الأناضول "" التركية الرسمية ، إن العملية ستستمر حتى تطهير كامل المنطقة من المنظمات الإرهابية.وأضاف أقصوي أن القوات المشاركة في العملية تمكنت من تحييد أكثر من 50 إرهابيا خلال ال 48 ساعة الماضية ، دون ذكر تفاصيل أخرى.وت"
