topic_id	tweet_id	tweet_text	claim	claim_worthiness	en	ar
CT20-AR-19	1231219666913255425	مصادر العدو التركي مقتل جندي تركي في إدلب بهجوم لقوات الجيش السوري  كسر  العدوان  التركي		1	Sources of the Turkish enemy killed a Turkish soldier in Idlib by an attack of the Syrian army forces broke the Turkish aggression	مصادر العدو التركي قتلت جندياً تركياً في إدلب بهجوم لقوات الجيش السوري كسر العدوان التركي
CT20-AR-19	1230750248978599936	حلف الناتو والولايات المتحدة يدعمان  تركيا بهجومها ضد ميليشيا أسد في  إدلب  أورينت [رابط]		1	NATO and the United States support Turkey in its offensive against the Assad militia in Idlib Orient [link]	الناتو والولايات المتحدة يدعمان تركيا في هجومها ضد ميليشيا الأسد في إدلب أورينت [link]
CT20-AR-19	1230928584795131908	 عاجل  الخارجية الأمريكية تؤكد وقوفها بجانب تركيا حليفتها في الناتو وتعزيها بشهدائها في إدلب		1	The US State Department confirms its support for Turkey, its NATO ally, and its condolences to its martyrs in Idlib	الخارجية الأمريكية تؤكد دعمها لتركيا حليفتها في الناتو وتعازيها لشهدائها في إدلب
CT20-AR-19	1230231711897866253	الكلب الجعاري  لافروف وعبر حساب السفارة الروسية في أنقرة  نحن على استعداد للعمل مع تركيا في إدلب وعلى جميع المستويات يبدو نباح وعويل القرداحة وصل لموسكو مسرعا جدا 		1	Through the account of the Russian Embassy in Ankara, we are ready to work with Turkey in Idlib and at all levels it seems barking and howling Qardaha arrived in Moscow very quickly	من خلال حساب السفارة الروسية في أنقرة ، نحن مستعدون للعمل مع تركيا في إدلب وعلى جميع المستويات يبدو أن النباح والعواء قد وصل القرضاحة إلى موسكو بسرعة كبيرة
CT20-AR-19	1231677610079522825	عضو الهيئة السياسية في الائتلاف الوطني السوري أحمد رمضان  إدخال  تركيا أسلحة جديدة مختلفة واستعداد  روسيا لمواجهة مفتوحة يشير إلى أزمة دبلوماسية بين الطرفين في  سوريا [رابط]		1	Member of the political body in the Syrian National Coalition Ahmed Ramadan Turkey's introduction of various new weapons and Russia's readiness for an open confrontation indicates a diplomatic crisis between the parties in Syria [link]	عضو الهيئة السياسية في الائتلاف الوطني السوري أحمد رمضان إدخال تركيا مختلف الأسلحة الجديدة واستعداد روسيا لمواجهة مفتوحة يشير إلى أزمة دبلوماسية بين الأطراف في سوريا
CT20-AR-19	1230898681672536065	تركيا تستبعد مواجهة روسيا في إدلب والناتو قد يشارك ب  باتريوت  [رابط]		1	Turkey rules out confrontation with Russia in Idlib and NATO may participate in Patriot [link]	تركيا تستبعد المواجهة مع روسيا في إدلب وحلف شمال الأطلسي قد يشارك في باتريوت
CT20-AR-19	1230788435528556545	عاجل   وزارة الدفاع الروسية  نحث  تركيا على السماح للسوريين النازحين من  إدلب بالعبور إلى مناطق تسيطر عليها قوات الحكومة السورية   مباشر		1	Russian Defense Ministry urges Turkey to allow Syrians displaced from Idlib to cross into areas directly controlled by Syrian government forces	وزارة الدفاع الروسية تحث تركيا على السماح للسوريين النازحين من إدلب بالعبور إلى المناطق التي تسيطر عليها القوات الحكومية السورية مباشرة
CT20-AR-19	1230341304095256576	 تركيا  نمهل نظام الأسد إلى نهاية فبراير للانسحاب من  إدلب في كلمة لمندوب تركيا أمام مجلس الأمن خلال جلسة حول الأوضاع الإنسانية والسياسية في  سوريا [رابط]		1	Turkey gives the Assad regime until the end of February to withdraw from Idlib in a speech to Turkey’s representative before the Security Council during a session on the humanitarian and political situation in Syria	تمهل تركيا نظام الأسد حتى نهاية شباط/فبراير للانسحاب من إدلب في كلمة أمام ممثل تركيا أمام مجلس الأمن خلال جلسة حول الوضع الإنساني والسياسي في سوريا
CT20-AR-19	1231249372723195904	أردوغان ردا على تساؤلات المعارضة  وجودنا في  سوريا ليس خيارا كيفيا  تركيا [رابط] [رابط]		1	Erdogan in response to opposition questions Our presence in Syria is not a qualitative option Turkey [link] [link]	أردوغان رداً على أسئلة المعارضة وجودنا في سوريا ليس خياراً نوعياً تركيا [link] [link]
CT20-AR-19	1231515289780654085	ارتفاع قتلى الجيش التركي بإدلب ل [رقم] في أقل من شهر  eXtranews [رابط]		1	Turkish army deaths rise in Idlib for [number] in less than a month eXtranews [link]	ارتفاع عدد قتلى الجيش التركي في إدلب لـ [عدد] في أقل من شهر eXtranews [link]
CT20-AR-19	1230220511285858309	 الكرملين   روسيا و  تركيا تتواصلان لتفادي تصاعد الأوضاع في  إدلب المتحدث باسم الكرملين ديمتري بيسكوف طالب البلدين بالالتزام بمذكرة التفاهم الموقعة في سوتشي عام [رقم] [رابط]		1	Kremlin Russia and Turkey continue to avoid escalation of the situation in Idlib Kremlin spokesman Dmitry Peskov called on the two countries to abide by the memorandum of understanding signed in Sochi in the year [number] [link]	يواصل الكرملين روسيا وتركيا تجنب تصعيد الوضع في إدلب دعا المتحدث باسم الكرملين ديمتري بيسكوف البلدين إلى الالتزام بمذكرة التفاهم الموقعة في سوتشي في العام [الرقم] [link]
CT20-AR-19	1231255958631960578	قادة فرنسا والمانيا وروسيا يجتمعون يوم [رقم] مارس مع اردوغان واخر محاولة لاقناعه انه انتهى في سوريا  		1	The leaders of France, Germany and Russia meet on March [number] with Erdogan and the last attempt to convince him that he is finished in Syria	قادة فرنسا وألمانيا وروسيا يجتمعون في مارس مع أردوغان وآخر محاولة لإقناعه بأنه انتهى في سوريا
CT20-AR-19	1230025301415137284	الناطق باسم الرئاسة التركية   لا مطامع ل  تركيا في أراضي  سوريا ، جنودنا موجودون هناك ضمن إطار اتفاق  سوتشي ، والهدف هو حماية المدنيين ودفع العملية السياسية في سوريا ، ستبقى نقاطنا العسكرية في مكانها وستواصل القيام بمهامها  [رابط]		1	The spokesman of the Turkish presidency has no ambitions for Turkey in the territory of Syria, our soldiers are there within the framework of the Sochi agreement, the goal is to protect civilians and advance the political process in Syria, our military points will remain in place and will continue to carry out its tasks.	المتحدث باسم الرئاسة التركية ليس لديه طموحات لتركيا في الأراضي السورية، جنودنا هناك في إطار اتفاق سوتشي، والهدف هو حماية المدنيين ودفع العملية السياسية في سوريا، نقاطنا العسكرية ستبقى في مكانها وستواصل القيام بمهامها.
CT20-AR-19	1230099600813457408	ردا على تصريح للكرملين قالو فيه ان قيام تركيا بعملية عسكرية ضد النظام السوري في ادلب سيكون اسوء سيناريو ، الرئيس أردوغان قال  ان مهاجمة جنود الجيش التركي هو اسوء سيناريو		1	Responding to a Kremlin statement saying that a Turkish military operation against the Syrian regime in Idlib would be the worst-case scenario, President Erdogan said that attacking Turkish army soldiers is the worst-case scenario.	ورداً على بيان الكرملين الذي قال إن العملية العسكرية التركية ضد النظام السوري في إدلب ستكون السيناريو الأسوأ، قال الرئيس أردوغان إن مهاجمة جنود الجيش التركي هو السيناريو الأسوأ.
CT20-AR-19	1232318062340145155	بومبيو  دعم  إيران وروسيا للنظام السوري أدى إلى موجة نزوح كبيرة في  سوريا النظام السوري لن يحقق نصرا بتصعيد هجماته في  إدلب والرئيس ترمب أكد أننا سنتعاون مع  تركيا 		1	Pompeo Iran and Russia’s support for the Syrian regime led to a large wave of displacement in Syria The Syrian regime will not achieve a victory by escalating its attacks in Idlib and President Trump stressed that we will cooperate with Turkey	دعم إيران وروسيا للنظام السوري أدى إلى موجة نزوح كبيرة في سوريا النظام السوري لن يحقق النصر بتصعيد هجماته في إدلب والرئيس ترامب أكد أننا سنتعاون مع تركيا
CT20-AR-19	1230868352467427330	 عاجل  وزير الدفاع التركي يتفقد مركز إدارة أنشطة الجيش المتعلقة ب  إدلب السورية ، ويتلقى معلومات حول المستجدات الأخيرة في المنطقة		1	Turkish Defense Minister inspects the center of the management of army activities related to Syria’s Idlib, receives information on recent developments in the region	وزير الدفاع التركي يتفقد مركز إدارة أنشطة الجيش المتعلقة بإدلب السورية ويتلقى معلومات عن التطورات الأخيرة في المنطقة
CT20-AR-19	1230578275791056896	مركز المصالحة الروسي يدعو  تركيا إلى وقف ما وصفه بدعم الإرهابيين في  سوريا ومدهم بالأسلحة [رابط]		1	The Russian Reconciliation Center calls on Turkey to stop what it described as supporting terrorists in Syria and providing them with weapons [link]	المركز الروسي للمصالحة يدعو تركيا لوقف ما وصفته بدعم الإرهابيين في سوريا وتزويدهم بالأسلحة
CT20-AR-19	1232050373197778945	 سوريا — الصور الأولية لدخول فصائل المعارضة المدعومة تركيا إلى النيرب في ريف حلب		1	Syria: Initial photos of Turkish-backed opposition factions entering Neirab in Aleppo countryside	سوريا: صور أولية لفصائل المعارضة المدعومة من تركيا تدخل النيرب في ريف حلب
CT20-AR-19	1230496861154349057	روسيا  الدفاع الروسة  تركيا توقف الهجمات المدفعية على الجيش السوري بعد أن رصدتها روسيا وأبلغت الجانب التركي بذلك		1	Russia Defense Turkey halts artillery attacks on Syrian army after Russia spotted them and informed Turkish side	تركيا توقف هجمات المدفعية على الجيش السوري بعد أن رصدتها روسيا وأبلغت الجانب التركي
CT20-AR-19	1231204588084170752	عاجل  أردوغان  سياسات تركيا في سوريا وليبيا ليست مغامرة ولا خيارا عبثيا أردوغان  ألحقنا بالنظام خسائر كبيرة ردا على مهاجمة قواتنا  في إدلب 		1	Erdogan's policies in Syria and Libya are not an adventure nor an option in vain Erdogan has inflicted great losses on the regime in response to the attack on our forces in Idlib	سياسات أردوغان في سوريا وليبيا ليست مغامرة ولا خيار عبثاً ألحق أردوغان خسائر كبيرة بالنظام رداً على الهجوم على قواتنا في إدلب.
CT20-AR-19	1230435231888441344	مدفعية الجيش التركي تدك معاقل المجرمين في النيرب اللهم سدد الرمي		1	Turkish army artillery destroys the strongholds of criminals in Neirab	مدفعية الجيش التركي تدمر معاقل المجرمين في النيرب
CT20-AR-19	1230502131368591360	تركيا  وزارة الدفاع التركية  مقتل جنديين تركيين وإصابة خمسة آخرين جراء قصف مدفعي للجيش السوري في إدلب		1	Turkey Turkish Defense Ministry Two Turkish soldiers killed and five wounded by Syrian army artillery shelling in Idlib	تركيا مقتل جنديين تركيين وإصابة خمسة جراء قصف مدفعي للجيش السوري في إدلب
CT20-AR-19	1230154220629876738	مندوبة الولايات المتحدة في مجلس الامن  روسيا وايران والنظام مسؤول عن التصعيد في سوريا وليس تركيا		1	U.S. envoy to U.N. Security Council: Russia, Iran, regime responsible for escalation in Syria, not Turkey	مبعوث الولايات المتحدة إلى مجلس الأمن: روسيا وإيران والنظام المسؤول عن التصعيد في سوريا وليس تركيا
CT20-AR-19	1231898619210588163	الموقف فى شمال سوريا على لسان الجزيرة مباشر تركيا أردوغان يهدد صوتيا ويحصد الخسائر على الأرض فعليا  أردوغان يسعى لحل سياسى وروسيا تسير مع سوريا فى أتجاه التصعيد  قمة رباعية [رقم] مارس بين ألمانيا وفرنسا وروسيا وتركيا  أردوغان تااه [رابط]		1	The situation in northern Syria by Al Jazeera Direct Turkey Erdogan threatens vocally and reaps losses on the ground effectively Erdogan seeks a political solution and Russia is going with Syria in the direction of escalation A four-way summit [number] March between Germany, France, Russia and Turkey Erdogan lost [link]	الوضع في شمال سوريا من قبل قناة الجزيرة التركية المباشرة أردوغان يهدد بصوت عال ويحصد خسائر على الأرض بشكل فعال أردوغان يسعى إلى حل سياسي وروسيا تسير مع سوريا في اتجاه التصعيد قمة رباعية بين ألمانيا وفرنسا وروسيا وتركيا خسر أردوغان [link]
CT20-AR-19	1231538918165753856	أكد المتحدث باسم الرئاسة الروسية ديمتري بيسكوف ، الأحد ، أن  تركيا لم تلتزم ببنود اتفاق سوتشي بشأن سوريا  ، نقلا عن وكالة  إنترفاكس  الروسية  [رابط]		1	Russian presidential spokesman Dmitry Peskov confirmed on Sunday that Turkey did not abide by the terms of the Sochi agreement on Syria, citing the Russian Interfax agency.	أكد المتحدث باسم الرئاسة الروسية ديمتري بيسكوف يوم الأحد أن تركيا لم تلتزم بشروط اتفاق سوتشي بشأن سوريا ، نقلا عن وكالة إنترفاكس الروسية.
CT20-AR-19	1230500027736436738	منذ صباح اليوم لم يتوقف التمهيد الناري للأخوة في الجيش التركي والذي أمن بشكل فاعل تقدم وسيطرة لقوات الجيش السوري الحر		1	Since this morning, the fiery prelude of the brothers in the Turkish army, which effectively secured the advance and control of the Free Syrian Army forces, has not stopped.	منذ صباح اليوم، لم تتوقف المقدمة النارية للأخوة في الجيش التركي، التي ضمنت فعلياً تقدم قوات الجيش السوري الحر وسيطرتها.
CT20-AR-19	1230475355628109826	وردنا للتو الطيران الروسي يقصف قوات الجيش التركي في ادلب		1	We just received a Russian aircraft bombing Turkish military forces in Idlib.	لقد تلقينا للتو طائرة روسية تقصف القوات العسكرية التركية في إدلب.
CT20-AR-19	1231545393378361346	عاجل  الكرملين  ندعو لعدم الحديث عن سيناريوهات سلبية لتطور العلاقات مع  تركيا في إطار تطورات الوضع في  إدلب   يعني صراحة التزام الصمت والقبول بالحل الدموي الروسي 		1	We call on the Kremlin not to talk about negative scenarios for the development of relations with Turkey in the context of developments in the situation in Idlib, which explicitly means silence and acceptance of the bloody Russian solution.	ندعو الكرملين إلى عدم الحديث عن سيناريوهات سلبية لتطوير العلاقات مع تركيا في سياق تطورات الوضع في إدلب، وهو ما يعني صراحة الصمت وقبول الحل الروسي الدموي.
CT20-AR-19	1230800857555488768	وزارة الدفاع الروسية تدعو تركيا لتأمين خروج المدنيين من إدلب  الى اين ياعرصات 		1	The Russian Defense Ministry calls on Turkey to ensure the exit of civilians from Idlib to where?	وزارة الدفاع الروسية تدعو تركيا إلى ضمان خروج المدنيين من إدلب إلى أين؟
CT20-AR-19	1229150056571383811	عاجل  مراسل  الجزيرة  مباشر  قوات النظام السوري تستهدف نقطة المراقبة التركية في بلدة الشيخ عقيل شمال غرب  حلب  المدفعية التركية ترد على استهداف النظام لنقطة مراقبة في بلدة الشيخ عقيل شمال غرب حلب   سوريا  تركيا		1	Urgent Al Jazeera correspondent Direct Syrian regime forces target the Turkish observation point in the town of Sheikh Aqeel northwest of Aleppo Turkish artillery responds to the regime's targeting of an observation point in the town of Sheikh Aqeel northwest of Aleppo Syria Turkey	قوات النظام السوري تستهدف نقطة المراقبة التركية في بلدة الشيخ عقيل شمال غرب حلب المدفعية التركية ترد على استهداف النظام لنقطة مراقبة في بلدة الشيخ عقيل شمال غرب حلب سوريا تركيا
CT20-AR-19	1229015065489051648	رئيس حزب السلام الكردي طلال محمد  قوات  سوريا  الديمقراطية تساند جيش النظام في التصدي للفصائل الموالية ل  تركيا شرق  حلب [رابط]		1	President of the Kurdish Peace Party Talal Mohammed Syrian Democratic Forces support the regime army in confronting factions loyal to Turkey east of Aleppo [link]	رئيس حزب السلام الكردي طلال محمد قوات سوريا الديمقراطية يدعم جيش النظام في مواجهة الفصائل الموالية لتركيا شرق حلب [link]
CT20-AR-19	1232226327819902981	مقتل [رقم] جنديا تركيا أثناء قصف الطائرات الروسية على رتل تركي في كنصفرة بريف إدلب الجنوبي  من صفحة روز افا الحرة		1	[Number] Turkish soldiers killed during the bombing of Russian aircraft on a Turkish column in Kansafrah in the southern countryside of Idlib from the page Rose Ava Free	[عدد] جنود أتراك قتلوا خلال قصف طائرة روسية على عمود تركي في كنصافرة في ريف إدلب الجنوبي من صفحة روز أفا فري
CT20-AR-19	1230894746287169536	بينما تشتد ضراوة المعركة السياسية والعسكرية بين تركيا وأعداء الانسانية الروس وميليشياتهم الارهابية تقوم بذات الوقت عصابات هيئة تحرير الشام بالتحشيد عسكريا في منطقة تل ايوب بجبل الزاوية لمنع الجيش التركي من اقامة قاعدة عسكرية في تلك المنطقة الهامة     		1	While the political and military battle between Turkey and the enemies of Russian humanity and their terrorist militias is intensifying, the gangs of the Headquarters for the Liberation of Al-Sham are mobilizing militarily in the area of Tel Ayoub in Jabal al-Zawiya to prevent the Turkish army from establishing a military base in that important area.	في الوقت الذي تشتد فيه المعركة السياسية والعسكرية بين تركيا وأعداء الإنسانية الروسية وميليشياتهم الإرهابية، تحشد عصابات هيئة تحرير الشام عسكريا في منطقة تل أيوب في جبل الزاوية لمنع الجيش التركي من إقامة قاعدة عسكرية في تلك المنطقة المهمة.
CT20-AR-19	1230457391633883137	عاجل   مصادر عسكرية سورية تعلن تدمير عدد من الدبابات والآليات التابعة للجيش التركي قرب النيرب [رابط]		1	Syrian military sources announce the destruction of a number of tanks and vehicles belonging to the Turkish army near Neirab [link]	مصادر عسكرية سورية تعلن تدمير عدد من الدبابات والمركبات التابعة للجيش التركي قرب النيرب
CT20-AR-19	1231906236645433345	الطيران الروسي يستهدف بشكل مباشر مكان انتشار الجيش التركي في محيط بلدتي كنصفرة والبارة ويحقق إصابة بالغة ، هناك عدد من الشهداء والآليات المدمرة  لا حول ولاقوة إلا بالله		1	Russian aviation directly targets the place of deployment of the Turkish army in the vicinity of the towns of Kansfarah and Bara and achieves a severe injury, there are a number of martyrs and destructive mechanisms not around and powerless only God	يستهدف الطيران الروسي بشكل مباشر مكان انتشار الجيش التركي في محيط بلدتي كانسفارة وبارا ويحقق إصابة بالغة، فهناك عدد من الشهداء والآليات المدمرة ليست حوله ولا حول ولا قوة إلا بالله.
CT20-AR-19	1230439749946675201	عاجل   إسقاط طائرة إستطلاع روسية على محور بلدة  سرمين وسط تمهيد مكثف من قبل الفصائل المقاتلة بمساندة الجيش التركي على مواقع ميليشيا أسد ، و [رقم] طائرات حربية روسية و [رقم] طائرات SU[رقم] وطائرة حريية رشاش L[رقم] في أجواء ريف ادلب الآن  مراسل  أورينت		1	Urgent Russian reconnaissance aircraft shot down on the axis of the town of Sarmin amid intensive preparation by the fighting factions with the support of the Turkish army on the positions of the Assad militia, and [number] Russian warplanes and [number] SU aircraft[number] and freedom aircraft machine gun L[number] in the airspace of the countryside of Idlib now correspondent Orient	أسقطت طائرة استطلاع روسية عاجلة على محور بلدة سرمين وسط تحضيرات مكثفة من قبل الفصائل المقاتلة بدعم من الجيش التركي على مواقع ميليشيا الأسد، و[عدد] طائرات حربية روسية و[عدد] طائرات SU وطائرة الحرية رشاش L[عدد] في المجال الجوي لريف إدلب مراسل الشرق الآن
CT20-AR-19	1230469632307482624	الجيش التركي يستمر بقصف مواقع قوات النظام في سراقب بريف إدلب الشرقي 		1	The Turkish army continues to bombard the positions of the regime forces in Saraqib in the eastern countryside of Idlib	الجيش التركي يواصل قصف مواقع قوات النظام في سراقب بريف إدلب الشرقي
CT20-AR-19	1230575427040751617	وزير الدفاع التركي  تركيا لا تنوي الاشتباك مع روسيا في إدلب وهدفها قوات النظام [رابط]		1	Turkish Defense Minister Turkey does not intend to clash with Russia in Idlib and its target is regime forces [link]	وزير الدفاع التركي: تركيا لا تنوي الصدام مع روسيا في إدلب وهدفها قوات النظام
CT20-AR-19	1229156162605588487	عاجل  مصادر ل  الجزيرة  إصابة عدد من الجنود الأتراك المتمركزين بمنطقة الشيخ عقيل بريف  حلب في قصف للنظام السوري   سوريا  تركيا		1	Sources for Al Jazeera wounded a number of Turkish soldiers stationed in Sheikh Aqil area in the countryside of Aleppo in a bombardment of the Syrian regime Syria Turkey	مصادر الجزيرة جرح عدد من الجنود الأتراك المتمركزين في منطقة الشيخ عقيل بريف حلب في قصف للنظام السوري سوريا تركيا
CT20-AR-19	1232021075162210304	مصادر روسية تزعم مقتل [رقم] جنديا تركيا في إدلب هذه الحرب حرب أردوغان الشخصية يرسل أبناء  تركيا إلى الموت في  سوريا لإنقاذ نفسه إنه تورط في [رقم] في لصوصية كبيرة للغاية ثم قتل كل من رآها من أعضاء الأمن والقضاء وارتكب مزيدا من الجرائم في الداخل والخارج للتستر على تلك الجريمة [رابط]		1	Russian sources claim the death of [number] Turkish soldiers in Idlib This war Erdogan's personal war sends the sons of Turkey to die in Syria to save himself He was involved in a very large bandit and then killed all the members of the security and judiciary and committed more crimes at home and abroad to cover up that crime [link]	تدعي مصادر روسية مقتل جنود أتراك في إدلب هذه الحرب حرب أردوغان الشخصية ترسل أبناء تركيا للموت في سوريا لإنقاذ نفسه كان متورطا في قطاع طرق كبير جدا ثم قتل جميع أفراد الأمن والقضاء وارتكب المزيد من الجرائم في الداخل والخارج للتستر على تلك الجريمة.
CT20-AR-19	1230177620010164224	الجيش التركي ينشر آليات تشويش على الحدود السورية 		1	Turkish army deploys jamming mechanisms on Syrian border	الجيش التركي ينشر آليات تشويش على الحدود السورية
