topic_id	tweet_id	tweet_text	claim	claim_worthiness	en	ar
CT21-AR-02	1348300868001665030	لا تزال تبعات احداث الخميس الماضي تتصاعد من الدعوة الى عزل  ترمب ومطاردة مقتحمي  الكونغرس  والبحث عن قتلة رجل الامن الذي تم ضربه ثم جره على الدرج وطعنه بالحديد والعصي من قبل متظاهرين  هذه الاحداث ستترك أثرها لفترة طويلة  العسكري خلال ضربه [رابط]	1.0	1	The consequences of last Thursday's events continue to escalate from the call to isolate Trump and the hunt for the stormer of Congress and the search for the killers of the security man who was beaten and then dragged down the stairs and stabbed with irons and sticks by demonstrators.	ولا تزال تداعيات أحداث الخميس الماضي تتصاعد من الدعوة لعزل ترامب ومطاردة عاصف الكونغرس والبحث عن قتلة رجل الأمن الذي تعرض للضرب ثم جره إلى أسفل الدرج وطعنه بالحديد والعصي من قبل المتظاهرين.
CT21-AR-02	1347719354079735809	 عاجل الرئيس دونالد  ترامب  لن أستقيل ولن أسلم السلطة إلى النائب مايك بنس   CBS 	1.0	1	President Donald Trump will not resign and will not hand over power to Rep. Mike Pence	الرئيس دونالد ترامب لن يستقيل ولن يسلم السلطة لنائب الرئيس مايك بنس
CT21-AR-02	1348537176515084289	الشمطاء نانسي بيلوسي  تفصلنا ايام فقط حتى نتمتع بالحماية من الرئيس  ترامب ولكنه فعل شيئا خطيرا يستوجب مقاضاته  عزله   ماهو الشي الخطير الذي يجعل العصابة لا تنتظر بضعة أيام  انه ما تم الإستيلاء عليه من وثائق من حاسوبها الشخصي في أحداث الكونغرس وشاهد القلق في ملامح وجهها   [رابط]	1.0	1	Nancy Pelosi has only days to protect us from President Trump, but he has done something dangerous that requires impeachment. What is so dangerous that the gang doesn't wait a few days?	لدى نانسي بيلوسي أيام فقط لحمايتنا من الرئيس ترامب ، لكنه فعل شيئًا خطيرًا يتطلب المساءلة. ما هو خطير لدرجة أن العصابة لا تنتظر بضعة أيام؟
CT21-AR-02	1347456686009815041	مايك بامبيو ، وزير خارجية  ترامب ، وأبرز المقربين منه ، أحد الوزراء الذين بحثوا تفعيل المادة [رقم] من الدستور الأمريكي لعزل الرئيس بعد واقعة اقتحام الكونجرس   كلهم باعوك يا ريتشارد  	1.0	1	Mike Bambio, Trump's secretary of state, and his most prominent confidante, is one of the ministers who discussed activating Article [No. 1] of the U.S. Constitution to impeach the president after a congressional break-in.	مايك بامبيو ، وزير خارجية ترامب ، وأبرز المقربين منه ، هو أحد الوزراء الذين ناقشوا تفعيل المادة [رقم 1] من الدستور الأمريكي لإقالة الرئيس بعد اقتحام الكونغرس.
CT21-AR-02	1348132292330450944	الخبير في السياسة الخارجية الأميركية وليد فارس  إيقاف حساب  ترمب على  تويتر جزء من حملة لإقصائه عن المشهد السياسي والإعلامي  العربية [رابط]	1.0	1	American foreign policy expert Walid Faris stopped Trump's Twitter account as part of a campaign to exclude him from the Arab political and media scene [link]	أوقف خبير السياسة الخارجية الأمريكية وليد فارس حساب ترامب على تويتر كجزء من حملة لاستبعاده من المشهد السياسي والإعلامي العربي.
CT21-AR-02	1348115199161749519	الأيام دول   بعد اقتحام  الكونغرس هل ذاقت  أمريكا ما فعلته بالشرق الأوسط  [رابط]	1.0	1	Did America taste what it did in the Middle East?	هل تذوقت أمريكا ما فعلته في الشرق الأوسط؟
CT21-AR-02	1347699711201992707	يبدو ان الجهود الان تتمحور حول اقناع  ترمب بالاستقالة  لماذا   لان استقالته تعني ان  بنس سيتمكن من اصدار عفو عنه  وستجنبه محاكمة عزل الذي قد تؤدي الى منعه من الترشح للرئاسة مجددا   اذا استقال  [رقم]  يتجنب قضايا المحاكم [رقم]  يستطيع الترشح مجددا 	1.0	1	The effort now seems to be about persuading Trump to resign because his resignation means Pence will be able to pardon him and avoid a impeachment trial that could prevent him from running for president again if he resigns.	يبدو أن الجهد الآن يتعلق بإقناع ترامب بالاستقالة لأن استقالته تعني أن بنس سيكون قادرًا على العفو عنه وتجنب محاكمة المساءلة التي قد تمنعه من الترشح للرئاسة مرة أخرى إذا استقال.
CT21-AR-02	1348191016302637057	طلبت رئيسة مجلس النواب  بيلوسي من زملائها الديمقراطيين الاستعداد للعودة إلى واشنطن هذا الأسبوع ، فيما يواجه الرئيس  ترمب ، الذي أغلق موقع  تويتر  حسابه الشخصي ، مسعى جديدا من الديمقراطيين لعزله بعدما تم اقتحام مبنى الكونغرس من قبل أنصاره ومؤيديه [رابط]  العربية	1.0	1	House Speaker Pelosi has asked her Democratic colleagues to prepare to return to Washington this week, as President Trump, whose personal account has been shut down by Twitter, faces a new push by Democrats to impeach him after a congressional building was stormed by his supporters and supporters.	طلبت رئيسة مجلس النواب بيلوسي من زملائها الديمقراطيين الاستعداد للعودة إلى واشنطن هذا الأسبوع ، حيث يواجه الرئيس ترامب ، الذي أغلقت تويتر حسابه الشخصي ، دفعة جديدة من الديمقراطيين لعزله بعد اقتحام مبنى الكونجرس من قبل مؤيديه وأنصاره.
CT21-AR-02	1348298378795479040	تقرير ل  NBC   أكثر من [رقم] مشرع في  الكونغرس والبرلمان يدعمون عزل  ترمب على خلفية اقتحام مبنى الكابيتول [رابط]	1.0	1	NBC Report More Than [Number] Lawmakers in Congress and Parliament Support Trump’s Impeachment Over Capitol Break-in	تقرير NBC أكثر من [عدد] المشرعين في الكونغرس والبرلمان يدعمون عزل ترامب بسبب اقتحام الكابيتول
CT21-AR-02	1348515891215028224	جنون نانسي بيلوسي في عزل الرئيس  ترامب بعد أحداث مبنى الكونغرس وفقدان وثائق والحاسوب الخاص بها وبعض زملاءها من أعضاء مجلس الشيوخ زاد من ذلك المطلب والغريب أن ترمب كأنه كان يعلم ذلك بل خطط له   شاهد ترامب وهو يدعو أنصاره يوم [رقم] يناير بالذهاب للإحتجاج سلميا عند الكونغرس   [رابط]	1.0	1	Nancy Pelosi's madness in impeaching President Trump after the events of the Congress building and the loss of documents and her computer and some of her colleagues from the Senate increased that demand and strange that Trump was as if he knew it and even planned him Watch Trump as he calls his supporters on the day of [number] January to go to protest peacefully in Congress [link]	جنون نانسي بيلوسي في عزل الرئيس ترامب بعد أحداث مبنى الكونغرس وفقدان الوثائق وجهاز الكمبيوتر الخاص بها وبعض زملائها من مجلس الشيوخ زاد هذا الطلب والغريب أن ترامب كان كما لو كان يعرف ذلك وحتى خطط له مشاهدة ترامب كما يدعو أنصاره في يوم [عدد] يناير للذهاب إلى الاحتجاج السلمي في الكونغرس [link]
CT21-AR-02	1348196972453388291	ظل إقتحام مبنى الكونغرس هو أغرب أحداث الإنتخابات الأمريكية ، حتى أبدى جواد ظريف والمغردون العرب إمتعاضهم من حرية الرأي والتعبير في أمريكا ، فبات ذلك هو أغرب حدث في الإنتخابات الأمريكية  	1.0	1	The storming of the Congress building remained the strangest event of the American elections, until Jawad Zarif and Arab tweeters expressed their resentment of freedom of opinion and expression in America, it became the strangest event in the American elections	وبقي اقتحام مبنى الكونغرس أغرب حدث في الانتخابات الأمريكية، حتى عبر جواد ظريف والمغردون العرب عن استيائهم من حرية الرأي والتعبير في أمريكا، وأصبح أغرب حدث في الانتخابات الأمريكية.
CT21-AR-02	1347450821533904897	بعد تحريض  ترامب شبيحته وقودا لحربه للبقاء والطعن بنتيجة الانتخابات التي خسرها بامتياز وكعادة أمريكا بالتخلي عن حلفائها غير الأساسيين في الخارج ، ولاحتواء موجة غضب الدولة العميقة ضد تدبيره انقلاب على النظام  ولوقف نزف الاستقالات وعزله من منصبه  خطب مهددا بتدفيعهم الثمن وحرك FBI  [رابط]	1.0	1	After Trump instigated his shabiha as a fuel for his war to stay and challenge the result of the election he lost with distinction and as a habit of America abandoning its non-essential allies abroad, and to contain the wave of anger of the deep state against his measure a coup against the regime and to stop the bleeding of resignations and isolation from office speeches threatening to pay them the price and move the FBI [link]	بعد أن حرض ترامب الشبيحة كوقود لحربه للبقاء وتحدي نتيجة الانتخابات التي خسرها بامتياز وكعادة من أمريكا التخلي عن حلفائها غير الأساسيين في الخارج ، واحتواء موجة غضب الدولة العميقة ضد تدبيره انقلاب ضد النظام ووقف نزيف الاستقالات والعزلة عن خطابات المكتب التي تهدد بدفعهم الثمن وتحريك مكتب التحقيقات الفيدرالي.
CT21-AR-02	1348066705382256644	الشرطي الذي قتل في مبنى الكابيتول كان يؤد  ترامب ولكن هذا لم يمنعه من التفاني في عمله بحسب والده  متظاهر ضربه على رأسه بطفاية الحريق  يتمنى الاب ان يتوقف الجنون الذي يحدث في امريكا  التبرعات للعائلة وصلت الى [رقم] الف دولار في [رقم] ساعة  بيلوسي وبنس اتصلا به لكن ليس ترامب  [رابط]	1.0	1	The policeman who was killed in the Capitol building was performing Trump, but this did not prevent him from devoting to his work, according to his father, a protester who hit him on the head with a fire extinguisher, the father wishes to stop the madness that is happening in America, donations to the family reached [number] thousand dollars in [number] hours Pelosi and Pence called him, but not Trump [link]	الشرطي الذي قُتل في مبنى الكابيتول كان يؤدي أداء ترامب، لكن هذا لم يمنعه من التكريس لعمله، بحسب والده، وهو متظاهر ضربه على رأسه بمطفأة حريق، يرغب الأب في وقف الجنون الذي يحدث في أمريكا، بلغت التبرعات للعائلة [الرقم] ألف دولار في الساعات التي اتصلت به بيلوسي وبينس، لكن ليس ترامب [link]
CT21-AR-02	1348012419184951296	ما الداعي إلى عزل  ترامب في أيامه الأخيرة  السر في الدستور [رابط]	1.0	1	Why Trump was impeached in his final days: The Secret in the Constitution	لماذا تم عزل ترامب في أيامه الأخيرة: السر في الدستور
CT21-AR-02	1347603083275206660	 ترامب وعائلته ومعاونوه يديرون ويراقبون الهجوم على  الكونجرس من هذه الخيمة  هذا الشريط دليل قاطع على مسؤولية  ترامب ومن معه عن انتهاك حرمة  الكونجرس وخرق الدستور  [رابط]	1.0	1	Trump, his family, and his associates are running and monitoring the attack on Congress from this tent, this tape is irrefutable evidence of Trump and his associates' responsibility for violating Congress and violating the Constitution.	ترامب وعائلته ورفاقه يركضون ويراقبون الهجوم على الكونغرس من هذه الخيمة ، هذا الشريط هو دليل لا يدحض على مسؤولية ترامب ورفاقه عن انتهاك الكونغرس وانتهاك الدستور.
CT21-AR-02	1347700946604797957	إيقاف تطبيق parler وشركة أبل تهدد بحذفه من متجرها بعد دقايق من فتح حساب الرئيس  ترامب بالمنصة  [رابط]	1.0	1	Stop the application parler and Apple threatens to delete it from its store after a few minutes of opening the account of President Trump on the platform [link]	أوقف تطبيق parler و Apple تهدد بحذفه من متجرها بعد بضع دقائق من فتح حساب الرئيس Trump على المنصة [link]
CT21-AR-02	1348581078928416774	خبر جديد ترامب سيصدر أمر عزل بنس وتعين الجينرال جون ريموند خلافا له ، وبنس منزعج لعدم إتصال ترامب به منذ اقتحام مبنى الكابيتول ، ومنعه دخول من البيت الأبيض   [رابط] [رابط] [رابط]	1.0	1	Trump will order the removal of Pence and appoint General John Raymond contrary to him, and Pence is disturbed by Trump's lack of contact with him since the storming of the Capitol building, and barred entry from the White House [link] [link]	وسيأمر ترامب بإقالة بنس وتعيين الجنرال جون ريموند على عكسه، ويشعر بنس بالانزعاج من عدم اتصال ترامب به منذ اقتحام مبنى الكابيتول، ومنع الدخول من البيت الأبيض.
CT21-AR-02	1347439876136960005	ترامب  من شاركوا في أعمال العنف بمبنى  الكونغرس لا يمثلون بلدنا وسيدفعون الثمن  قناة  دجلة  الفضائية [رابط]	1.0	1	Trump Those who participated in the violence in the Congress building do not represent our country and will pay for the Tigris satellite channel [link]	ترامب أولئك الذين شاركوا في أعمال العنف في مبنى الكونغرس لا يمثلون بلدنا وسيدفعون ثمن قناة دجلة الفضائية
CT21-AR-02	1347803119934197762	هل تصدق ان الشعب الامريكي يطلب من  ترامب التواصل معه عبر موجات الإذاعة بعد قمع وسائل الإعلام له واغلاق حساباته على وسائل التواصل وكذلك قوقل و أبل انها ديمقراطية  بايدن و  أمريكا المثيرة للاشمئزاز اين حرية الرأي والتعبير التي يتغنون بها  اذا صودرت من رئيس دولة كيف ستمنح لمواطن 	1.0	1	Do you believe that the American people are asking Trump to communicate with them through radio waves after the suppression of the media and the closure of his accounts on the media as well as Google and Apple, it is a democracy Biden and America disgusting where freedom of opinion and expression that they sing if confiscated from a head of state how will be granted to a citizen	هل تعتقد أن الشعب الأمريكي يطلب من ترامب التواصل معه عبر موجات الراديو بعد قمع وسائل الإعلام وإغلاق حساباته على وسائل الإعلام وكذلك جوجل وأبل، إنها ديمقراطية بايدن وأمريكا مقرفة حيث حرية الرأي والتعبير التي يغنونها إذا صودرت من رئيس دولة كيف ستمنح للمواطن
CT21-AR-02	1347786038786347008	سيحسب له فضح السياسة الأمريكية وتعرية أنظمتنا على خلفية اقتحام أنصاره مبنى الكابيتول وسقوط قتلى ، تجميد حسابات  ترامب على فيسبوك وانستغرام لحين انتقال السلطة تويتر يصفي حساباته معه ويغلق حسابه ويمنعه من التغريد عبر الرئاسي ويوتيوب يحذف مقاطع فيديو اعتبرها تحريضا على العنف	1.0	1	It will be calculated to expose US policy and strip our systems against the background of the storming of supporters of the Capitol building and the fall of deaths, freezing Trump accounts on Facebook and Instagram until the transfer of power Twitter clears his accounts with him and closes his account and prevents him from tweeting through the presidency and YouTube deletes videos I consider incitement to violence	سيتم احتساب ذلك لفضح السياسة الأمريكية وتجريد أنظمتنا على خلفية اقتحام أنصار مبنى الكابيتول وسقوط القتلى وتجميد حسابات ترامب على فيسبوك وإنستغرام حتى يتم نقل السلطة تويتر يمسح حساباته معه ويغلق حسابه ويمنعه من التغريد عبر الرئاسة ويوتيوب يحذف مقاطع الفيديو التي أعتبرها تحريضا على العنف
CT21-AR-02	1348019318517280769	تآمروا لإسكاتي    ترمب في آخر أيام ولايته يحرم من  تويتر المنصة الأقرب إلى قلبه ، من يحدد أين تبدأ حرية التعبير وأين تنتهي في منصات التواصل   تقرير  مريم أوباييش  الحصاد [رابط]	1.0	1	They conspired to silence Trump on the last day of his term, depriving Twitter of the platform closest to his heart, who determines where free speech begins and where it ends in the platforms of communication Report of Mary Obayish Harvest [link]	تآمروا لإسكات ترامب في اليوم الأخير من ولايته ، وحرمان تويتر من المنصة الأقرب إلى قلبه ، الذي يحدد أين تبدأ حرية التعبير وأين تنتهي في منصات الاتصال تقرير ماري أوبيش هارفست [link]
CT21-AR-02	1348624286966280192	شاهدوا ما كانت تفعله عائلة  ترمب خلال مشاهدتها لحشود المؤيدين التي ستقتحم  الكونغرس بعد ساعات قليلة [رابط]	1.0	1	Watch what the Trump family was doing as they watched the crowds of supporters storming Congress in a few hours.	شاهدوا ما كانت تفعله عائلة ترامب وهم يشاهدون حشود المؤيدين وهم يقتحمون الكونغرس في غضون ساعات قليلة.
CT21-AR-02	1347337910778011649	عاجل   ترمب يتحدث للشعب الأمريكي  من شاركوا في اقتحام مبنى الكونغرس لايمثلون بلدنا وسيدفعون الثمن   وسيتم تنصيب إدارة جديدة في [رقم] يناير ، وملتزمون بانتقال سلس ومنظم للسلطة    واشنطن	1.0	1	Urgent Trump speaks to the American people who participated in the storming of the Congress building do not represent our country and will pay the price and will be installed a new administration in January, and committed to a smooth and orderly transition of power Washington	عاجل ترامب يتحدث للشعب الأمريكي الذي شارك في اقتحام مبنى الكونغرس لا يمثل بلدنا وسيدفع الثمن وسيتم تنصيب إدارة جديدة في يناير ، وملتزمة بانتقال سلس ومنظم للسلطة واشنطن
CT21-AR-02	1348366520875941890	ما هو تطبيق Parler الذي ذاع صيته بعد أحداث الكونغرس الأميركي   تطبيق Parler أطلق في [رقم] وهو شائع لدى مؤيدي  ترامب  تم إزالة التطبيق من Google Play وApp Store بعد عدم التزامه بحذف المحتوى الذي يشجع على العنف  عدد مستخدمي Parler زاد ل [رقم]  [رقم] مليون من مليون في أسبوع في يونيو [رقم] [رابط]	1.0	1	The Parler app launched in [number] and is popular with Trump supporters The app was removed from Google Play and the App Store after failing to commit to deleting content that encourages violence The number of Parler users increased to [number] million from a million in a week in June [number] [link]	تم إطلاق تطبيق Parler في [الرقم] وهو شائع لدى مؤيدي ترامب تمت إزالة التطبيق من Google Play ومتجر التطبيقات بعد الفشل في الالتزام بحذف المحتوى الذي يشجع على العنف زاد عدد مستخدمي Parler إلى مليون من مليون في أسبوع في يونيو [الرقم] [link]
CT21-AR-02	1347825122539958272	تسريب مسودة عزل ترامب   خائن ومحرض ويشكل خطرا على  أمريكا  [رابط] [رابط]	1.0	1	Leaking the draft isolation of Trump traitor and inciter and poses a threat to America [link] [link]	تسريب مشروع عزلة ترامب الخائن والمحرض ويشكل تهديدا لأمريكا [link] [link]
CT21-AR-02	1347341751477035011	 ترامب يغرد بعد اقتحام الكونغرس ويتوعد المشاركين بالهجوم [رابط]	1.0	1	Trump tweets after storming Congress and threatens participants of the attack [link]	ترامب يغرد بعد اقتحام الكونغرس ويهدد المشاركين في الهجوم
CT21-AR-02	1348345283529347075	مع تسارع الإجراءات نحو محاكمة  ترمب في الكونغرس   تعرف على تفاصيل وشروط التعديل [رقم] في الدستور الأمريكي الذي يسمح بنقل السلطة من الرئيس إلى نائبه  الجزيرة  أمريكا [رقم] [رابط]	1.0	1	As proceedings accelerate toward Trump's trial in Congress, learn about the details and terms of the [number] amendment in the U.S. Constitution that allows the transfer of power from the president to his vice president, Al Jazeera America.	مع تسارع الإجراءات نحو محاكمة ترامب في الكونغرس، تعرف على تفاصيل وشروط التعديل في الدستور الأمريكي الذي يسمح بنقل السلطة من الرئيس إلى نائبه، الجزيرة أمريكا.
CT21-AR-02	1348598252833275905	السيناتور لينزي غرام  اطلب من جو بايدن أن يتصل بنانسي بيلوسي والعصابة  المتطرفة  ويخبرهم أن يتوقفوا عن اجرائات عزل الرئيس ، نريد أن نمضي بحياتنا ونريد إنتقال سلمي فعزل الرئيس ترامب سيؤجج الغضب ويؤدي لنتائج لا تحمد عقباها [رابط]	1.0	1	Senator Lindsey Gramm asked Joe Biden to call Nancy Pelosi and the extremist gang and tell them to stop taking action to impeach the president, we want to move on and we want a peaceful transition.	طلب السناتور ليندسي جرام من جو بايدن الاتصال بنانسي بيلوسي والعصابة المتطرفة وإخبارهم بالتوقف عن اتخاذ إجراءات لعزل الرئيس ، نريد المضي قدماً ونريد انتقالاً سلمياً.
CT21-AR-02	1347715287609700357	في جزء من بيان تويتر حول إعادة غلق حساب ترامب بشكل كامل ودون فترة محددة أشاروا إلى وجود تخطيط لإعادة الهجوم   المسلح   على مباني الكابيتول يوم [رقم] يناير  الهدف   ما زال   وقف خطوات انتقال السلطة	1.0	1	In part of Twitter’s statement on the full and indefinite re-closure of Trump’s account, they noted there was planning for a re-offensive on the Capitol buildings on January 1.	وفي جزء من بيان تويتر بشأن إعادة إغلاق حساب ترامب بالكامل وإلى أجل غير مسمى، أشاروا إلى أن هناك خططًا لإعادة الهجوم على مباني الكابيتول في الأول من يناير.
CT21-AR-02	1347697398718590981	قبل أيام من نهاية ولايته   هل يتم عزل  ترمب   المسائية [رابط]	1.0	1	A few days before the end of his term, will Trump be removed from office?	قبل أيام قليلة من نهاية ولايته، هل ستتم إقالة ترامب من منصبه؟
CT21-AR-02	1347662643893587976	عاجل  سي إن إن  مسودة لائحة اتهام  ترمب تتضمن منعه من تقلد أي منصب حكومي في المستقبل  الولايات  المتحدة	1.0	1	Urgent CNN Draft indictment of Trump includes preventing him from holding any government position in the future United States	يتضمن مشروع لائحة اتهام ترامب منعه من شغل أي منصب حكومي في الولايات المتحدة في المستقبل.
CT21-AR-02	1347680648190963712	مساعد في  الكونغرس لرئيسة مجلس النواب  نانسي  بيلوسي أفاد بأن جهاز كمبيوتر محمول سرق من مكتبها خلال الأحداث الأخيرة بعد اقتحام  الكابيتول [رابط]  العربية	1.0	1	Congressional aide to House Speaker Nancy Pelosi reported that a laptop was stolen from her office during recent events after a Capitol raid.	وذكرت مساعدة رئيسة مجلس النواب نانسي بيلوسي أن جهاز كمبيوتر محمول سرق من مكتبها خلال الأحداث الأخيرة بعد مداهمة مبنى الكابيتول.
CT21-AR-02	1348668552165744647	 المرصد  اقتحام الكونغرس في صور   رموز غريبة لليمين المتطرف   نهب وتخريب   وانتكاسة للديمقراطية [رابط]	1.0	1	Observatory storming Congress in images of strange symbols of the extreme right looting, sabotage and a setback for democracy [link]	المرصد يقتحم الكونغرس في صور لرموز غريبة لليمين المتطرف النهب والتخريب وانتكاسة للديمقراطية
CT21-AR-02	1347336816677036045	ترمب  من شاركوا في اقتحام مبنى الكونغرس لا يمثلون بلدنا وسيدفعون الثمن  العربية  عاجل [رابط]	1.0	1	Trump Those who participated in the storming of the Congress building do not represent our country and will pay the Arab price urgently [link]	ترامب: من شارك في اقتحام مبنى الكونغرس لا يمثل بلادنا وسيدفع الثمن العربي بشكل عاجل
CT21-AR-02	1347714687107002368	مكتب الأمم المتحدة لحقوق الإنسان يبدي القلق بشأن قيام متظاهرين أمام  الكونغرس الأميركي برفع رموز دالة على الكراهية العنصرية والعرقية وتفوق العنصر الأبيض ، شملت العلم الكونفدرالي وملابس عليها شعارات معادية للسامية ومشنقة  [رابط] [رابط]	1.0	1	The UN human rights office is concerned that protesters in front of the US Congress have raised signs of racial and ethnic hatred and white supremacy, including the Confederate flag, anti-Semitic slogans, and a gallows.	يشعر مكتب الأمم المتحدة لحقوق الإنسان بالقلق من أن المتظاهرين أمام الكونغرس الأمريكي أثاروا علامات الكراهية العرقية والإثنية وتفوق البيض ، بما في ذلك العلم الكونفدرالي والشعارات المعادية للسامية والمشنقة.
CT21-AR-02	1347368615130128385	عاجل مكتب المباحث الفيدرالية FBI يبحث في دور  ترامب في  التحريض على التمرد  على خلفية ما حدث يوم امس من احداث عنف في مبنى الكونغرس   امريكا [رقم]	1.0	1	FBI Examines Trump’s Role in Instigating Insurgency Against Yesterday’s Violence in U.S. Congress	مكتب التحقيقات الفيدرالي يبحث دور ترامب في التحريض على التمرد ضد عنف الأمس في الكونغرس الأمريكي
CT21-AR-02	1348434790035451910	عاجل  مجلس شرطة الكونغرس يعين رئيسة جديدة للشرطة بعد استقالة رئيسها السابق بسبب اقتحام الكونغرس	1.0	1	Congressional Police Board Appoints New Chief of Police After Former Chief Resigns Due to Congressional Breach	مجلس شرطة الكونغرس يعين رئيسا جديدا للشرطة بعد استقالة الرئيس السابق بسبب خرق الكونغرس
CT21-AR-02	1347950219019825152	عاجل  النائب الديمقراطي حكيم جفريز  كانت هناك محاولة انقلاب في  الكونغرس الأسبوع الماضي و  ترمب كان المحرض على ذلك لا أحد فوق القانون في  الولايات  المتحدة وخاصة دونالد ترمب	1.0	1	Urgent Democratic MP Hakeem Jeffries There was an attempted coup in Congress last week and Trump was the instigator of this No one is above the law in the United States, especially Donald Trump	النائب الديمقراطي المستعجل حكيم جيفريز كانت هناك محاولة انقلاب في الكونغرس الأسبوع الماضي وكان ترامب هو المحرض على هذا لا أحد فوق القانون في الولايات المتحدة ، وخاصة دونالد ترامب
CT21-AR-02	1347685721847582731	إيقاف حساب الرئيس  ترامب بتويتر [رابط]	1.0	1	President Trump's Twitter account suspended [link]	تعليق حساب الرئيس ترامب على تويتر [link]
